id,name,surname,researchfield,university,age
3264,Alice,Green,Financial Services,Aalto University,20
3265,Christopher,Bianchi,Software,Delft University of Technology,25
3266,Jasmine,Young,Government Services,Lund University,31
3267,Victor,Lee,Health,University of Cambridge,20
3268,Daniel,Nielsen,Health,University College London,33
3269,Sofia,Mitchell,Software,University of Amsterdam,30
3270,Grace,Perez,Health,Politecnico di Milano,37
3271,Andreas,Brown,Health,University of Patras,34
3272,Anthony,Hernandez,Advertising & Marketing,University of Patras,30
3273,Andrew,Moore,IT Management,The University of Edinburgh,23
3274,Natalie,Harris,Construction,University College London,34
3275,Hugo,Baker,Real Estate,University of Patras,31
3276,Roman,Taylor,Environmental Services,University of Tartu,34
3277,Penelope,Lombardi,Health,National and Kapodistrian University of Athens,25
3278,Nikoleta,Robinson,Financial Services,National and Kapodistrian University of Athens,28
3279,Nikoleta,Scott,Software,University of Geneva,37
3280,Christina,Hall,Education,Aalto University,18
3281,Eleni,Thomas,Advertising & Marketing,University of Patras,24
3282,Stephen,Young,IT Management,University of Tartu,38
3283,Alex,Johnson,Engineering,University of Vienna,38
3284,Spyros,Novak,Business Products & Services,Aristotle University of Thessaloniki,34
3285,Vasilis,Moore,Financial Services,Aristotle University of Thessaloniki,27
3286,Ivy,Robinson,Software,University of Amsterdam,28
3287,Anna,Adams,Business Products & Services,Technion – Israel Institute of Technology,39
3288,Marina,Lombardi,Construction,Ludwig Maximilian University of Munich,26
3289,Leah,Thomas,Business Products & Services,University of Patras,26
3290,Elisa,White,Security,Pompeu Fabra University,22
3291,John,Schmidt,Construction,University of Patras,34
3292,Laura,Kowalski,Construction,University of Oxford,26
3293,Penelope,Adams,Travel & Hospitality,University of Lisbon,34
3294,Nicholas,Nielsen,Software,Aristotle University of Thessaloniki,38
3295,Sofia,Anderson,Advertising & Marketing,University of Copenhagen,36
3296,Angelina,Bianchi,IT Management,University of Patras,24
3297,John,Walker,Consumer Products & Services,Aristotle University of Thessaloniki,40
3298,Leo,Adams,Construction,Aristotle University of Thessaloniki,26
3299,Grace,Hernandez,Business Products & Services,Aristotle University of Thessaloniki,24
3300,Theodora,Anderson,Human Resources,National and Kapodistrian University of Athens,30
3301,Laura,Perez,Real Estate,National and Kapodistrian University of Athens,28
3302,Julia,Gonzalez,Insurance,Technical University of Munich,31
3303,Alex,Allen,Consumer Products & Services,Chalmers University of Technology,36
3304,Roxanne,Jackson,Construction,Chalmers University of Technology,28
3305,Gregory,Schmidt,Health,Sapienza University of Rome,30
3306,Marta,Martinez,Construction,University of Patras,31
3307,Adrian,Muller,Consumer Products & Services,University of Patras,30
3308,Victoria,Wright,Manufacturing,National and Kapodistrian University of Athens,18
3309,Anna,Gonzalez,Media,Technion – Israel Institute of Technology,25
3310,Angelina,Mitchell,Food & Beverage,Politecnico di Milano,29
3311,Marta,Muller,Business Products & Services,University of Oxford,36
3312,Leah,Mitchell,Software,University of Patras,29
3313,Katerina,Scott,IT System Development,University of Barcelona,25
3314,Nicole,Schmidt,Business Products & Services,National and Kapodistrian University of Athens,25
3315,Max,Rossi,Business Products & Services,National and Kapodistrian University of Athens,38
3316,Lucy,Williams,Manufacturing,University of Cambridge,30
3317,Chloe,Kowalski,Construction,Aristotle University of Thessaloniki,29
3318,George,Davis,Software,University of Amsterdam,33
3319,Anna,Jones,Business Products & Services,Pompeu Fabra University,18
3320,Roxanne,Miller,Logistics & Transportation,University of Lisbon,30
3321,Nicole,Johnson,Health,University of Strasbourg,24
3322,Stephen,Smith,Business Products & Services,University of Patras,22
3323,Victor,Brown,Energy,National and Kapodistrian University of Athens,25
3324,Arthur,Harris,Software,University of Oxford,31
3325,Andrew,Miller,Human Resources,University of Patras,40
3326,Michael,Gonzalez,Software,Pompeu Fabra University,30
3327,Lydia,Clark,IT Management,University of Bern,32
3328,Hugo,Hernandez,Construction,University College London,40
3329,Angelina,Schmidt,Telecommunications,Delft University of Technology,34
3330,Sara,Anderson,Business Products & Services,ETH Zurich,32
3331,Harris,Moore,Construction,University of Patras,37
3332,George,Lee,Advertising & Marketing,Charles University,35
3333,Alice,Jones,Software,Aristotle University of Thessaloniki,35
3334,Peter,Lewis,Insurance,Sapienza University of Rome,19
3335,Nikos,Mitchell,Media,Sapienza University of Rome,21
3336,Roxanne,Gonzalez,IT Management,National and Kapodistrian University of Athens,18
3337,Nicole,Nelson,Retail,University of Barcelona,21
3338,Helen,Young,IT Management,National and Kapodistrian University of Athens,35
3339,Gregory,Sanchez,Retail,University of Belgrade,22
3340,Nadia,Harris,Financial Services,Lund University,36
3341,Noah,Horvath,Construction,Lund University,32
3342,Samuel,Thomas,Retail,Aristotle University of Thessaloniki,25
3343,Nikos,Lopez,IT Services,University of Porto,37
3344,Chloe,Lee,Consumer Products & Services,University of Oxford,34
3345,Grace,Davis,Logistics & Transportation,Politecnico di Milano,18
3346,Penelope,Baker,Construction,Politecnico di Milano,29
3347,William,Taylor,Construction,Charles University,36
3348,Eva,Anderson,IT Management,Aarhus University,32
3349,Timothy,Taylor,Government Services,The University of Manchester,26
3350,Laura,Perez,Advertising & Marketing,Ghent University,24
3351,Ivy,Garcia,Retail,Aristotle University of Thessaloniki,19
3352,Laura,Green,IT Management,Delft University of Technology,26
3353,Eleni,Mitchell,Government Services,Aristotle University of Thessaloniki,27
3354,Anthony,Perez,IT Services,University of Patras,19
3355,Georgia,Taylor,Advertising & Marketing,University of Warsaw,36
3356,Matthew,Baker,IT Management,University of Barcelona,28
3357,Gregory,Baker,Advertising & Marketing,University of Bern,30
3358,Benjamin,Rossi,Advertising & Marketing,Aristotle University of Thessaloniki,27
3359,Emily,Sanchez,Software,National and Kapodistrian University of Athens,31
3360,Martin,Novak,Advertising & Marketing,University of Patras,35
3361,Maya,White,Business Products & Services,Aalto University,36
3362,Joseph,Novak,Manufacturing,University of Patras,39
3363,Matthew,Jackson,Manufacturing,University College Dublin,26
3364,Henry,Garcia,Real Estate,Aarhus University,24
3365,Victoria,Lombardi,IT Management,The University of Manchester,20
3366,Dimitris,Anderson,Real Estate,University of Patras,37
3367,Peter,Young,Government Services,KTH Royal Institute of Technology,23
3368,Jack,Davis,Software,The University of Edinburgh,38
3369,Isabella,Muller,Software,University of Belgrade,19
3370,Arthur,Williams,Government Services,The University of Manchester,23
3371,Joseph,Martinez,Travel & Hospitality,Tel Aviv University,20
3372,Alexandra,Robinson,Construction,ETH Zurich,33
3373,Jason,Sanchez,Manufacturing,Politecnico di Milano,25
3374,Jasmine,Robinson,Business Products & Services,Aristotle University of Thessaloniki,19
3375,Paula,Sanchez,Education,University of Belgrade,34
3376,Anthony,Taylor,Construction,Tel Aviv University,26
3377,Timothy,Nielsen,Business Products & Services,Uppsala University,29
3378,Nicole,Johnson,Advertising & Marketing,University of Copenhagen,20
3379,Michael,Nelson,Government Services,University of Patras,28
3380,Jack,Novak,Software,Sciences Po,18
3381,Patricia,Lewis,Manufacturing,National and Kapodistrian University of Athens,40
3382,Christos,Young,Energy,Aalto University,30
3383,Alexandra,Nelson,Manufacturing,Technion – Israel Institute of Technology,32
3384,Paula,Adams,Software,Aalto University,22
3385,Roman,Thomas,Retail,Leiden University,38
3386,Peter,Young,Business Products & Services,Aristotle University of Thessaloniki,34
3387,Philip,Johnson,Consumer Products & Services,Tel Aviv University,40
3388,Rebecca,Wright,Health,University of Helsinki,23
3389,Philip,Lombardi,Consumer Products & Services,Chalmers University of Technology,38
3390,Christina,Adams,Health,University of Barcelona,39
3391,Emily,Clark,Software,National and Kapodistrian University of Athens,28
3392,Diana,Harris,Business Products & Services,Sciences Po,35
3393,Claire,Miller,Health,Uppsala University,21
3394,Stella,Lewis,Business Products & Services,University of Patras,20
3395,Adrian,Jones,IT System Development,National and Kapodistrian University of Athens,30
3396,Isabella,Thomas,Financial Services,Ghent University,40
3397,Jasmine,Martinez,Construction,Uppsala University,26
3398,Nicole,Mitchell,IT Management,University of Patras,38
3399,Stephen,Lee,IT System Development,University of Tartu,23
3400,Julia,Kowalski,Advertising & Marketing,University of Oxford,29
3401,Leo,Walker,Software,University of Bern,19
3402,Victoria,Anderson,Business Products & Services,ETH Zurich,20
3403,Matthew,Garcia,Health,Utrecht University,20
3404,Joseph,Lombardi,IT System Development,National and Kapodistrian University of Athens,29
3405,Paul,Hernandez,Logistics & Transportation,University of Tartu,32
3406,Daniel,Rossi,Health,Charles University,26
3407,Maya,Gonzalez,IT Management,National and Kapodistrian University of Athens,40
3408,Sofia,Lopez,IT System Development,University of Barcelona,25
3409,Vasilis,Horvath,Health,Technical University of Munich,28
3410,David,Miller,Consumer Products & Services,University of Patras,33
3411,Nicholas,Clark,Health,Leiden University,39
3412,Paul,Carter,Consumer Products & Services,University of Copenhagen,21
3413,Alex,Wright,IT System Development,University of Ljubljana,18
3414,Michael,Johnson,Business Products & Services,National and Kapodistrian University of Athens,24
3415,Helen,Mitchell,Construction,University of Lisbon,19
3416,Liam,Nelson,Education,University of Geneva,22
3417,Adrian,Perez,Health,Ludwig Maximilian University of Munich,24
3418,Diana,Taylor,Business Products & Services,University of Bern,21
3419,William,Lewis,Government Services,Aristotle University of Thessaloniki,22
3420,Emily,Thompson,Health,Technion – Israel Institute of Technology,18
3421,Noah,Hernandez,Insurance,University of Patras,18
3422,Paul,King,Insurance,University of Porto,32
3423,Nicole,White,Real Estate,University of Zurich,37
3424,Emily,Scott,Financial Services,University of Bern,36
3425,Ivy,Johnson,Logistics & Transportation,University of Bern,27
3426,Nikoleta,Wright,Consumer Products & Services,University of Warsaw,35
3427,Nikos,Gonzalez,Construction,University of Warsaw,20
3428,Nadia,Taylor,Retail,University of Groningen,28
3429,Alex,Brown,IT System Development,Aarhus University,32
3430,Maria,Bianchi,Consumer Products & Services,University of Patras,28
3431,Sara,Jackson,Energy,Stockholm University,34
3432,Eleni,Novak,Advertising & Marketing,Tel Aviv University,34
3433,Jason,Lee,Travel & Hospitality,The University of Edinburgh,23
3434,Georgia,Thompson,IT Services,Trinity College Dublin,22
3435,Michael,Young,Travel & Hospitality,University of Belgrade,25
3436,Arthur,Hall,Construction,Delft University of Technology,19
3437,Marta,Harris,Logistics & Transportation,University College Dublin,33
3438,Spyros,Williams,Advertising & Marketing,Aalto University,37
3439,Nikoleta,White,Security,Charles University,29
3440,Victoria,Schmidt,Software,University of Copenhagen,23
3441,Max,Muller,Software,University of Bern,18
3442,Thomas,Lombardi,Government Services,Chalmers University of Technology,21
3443,Lucy,Allen,Engineering,EPFL,34
3444,Laura,Lombardi,Environmental Services,Aristotle University of Thessaloniki,30
3445,John,Miller,Advertising & Marketing,National and Kapodistrian University of Athens,35
3446,Adrian,Harris,Software,National and Kapodistrian University of Athens,22
3447,Arthur,Baker,IT Services,Ghent University,20
3448,Olivia,Williams,Business Products & Services,University of Tartu,28
3449,Maria,Martinez,Business Products & Services,University of Barcelona,30
3450,Lucy,Mitchell,Consumer Products & Services,Aristotle University of Thessaloniki,21
3451,Helen,Smith,Health,University of Oxford,31
3452,Leah,Schmidt,Advertising & Marketing,Sciences Po,39
3453,Benjamin,Adams,Business Products & Services,University of Patras,28
3454,Maria,Johnson,Software,University of Patras,27
3455,Roxanne,Lee,Education,University College London,36
3456,Elisa,Robinson,Consumer Products & Services,Tel Aviv University,35
3457,James,Hernandez,IT System Development,University of Helsinki,23
3458,Christopher,Sanchez,Consumer Products & Services,University of Tartu,32
3459,Michael,Robinson,Security,University of Amsterdam,38
3460,Maya,Robinson,Financial Services,ETH Zurich,27
3461,Elisa,Williams,Software,Ludwig Maximilian University of Munich,22
3462,Alice,Novak,Business Products & Services,University of Helsinki,22
3463,Leo,Kowalski,Health,National and Kapodistrian University of Athens,27
3464,Noah,White,Software,The University of Edinburgh,22
3465,Marina,Novak,Business Products & Services,University of Porto,20
3466,Ivy,Robinson,Construction,National and Kapodistrian University of Athens,40
3467,Sara,Harris,Government Services,Aristotle University of Thessaloniki,23
3468,Leo,Lewis,Advertising & Marketing,Tel Aviv University,21
3469,Helen,King,Security,The University of Manchester,35
3470,Ivy,Hall,Health,Aristotle University of Thessaloniki,26
3471,Maria,Perez,Construction,Aristotle University of Thessaloniki,34
3472,Penelope,Horvath,Human Resources,National and Kapodistrian University of Athens,30
3473,Paula,Harris,Security,Pompeu Fabra University,32
3474,Alexandra,Martinez,Health,Aristotle University of Thessaloniki,37
3475,Max,Clark,IT Management,University of Groningen,34
3476,Sara,Dubois,Construction,Trinity College Dublin,30
3477,Zoe,Thompson,Software,University of Strasbourg,33
3478,Robert,Baker,Business Products & Services,University of Groningen,39
3479,Katerina,Hernandez,Financial Services,University of Lisbon,21
3480,Eva,Wright,Insurance,University of Warsaw,22
3481,Spyros,Lopez,IT Management,Utrecht University,22
3482,Bianca,White,Food & Beverage,Aristotle University of Thessaloniki,26
3483,Natalie,Miller,Manufacturing,University of Tartu,34
